Vendor ID	Vendor Name	vendorEnabled	itemid	item	itemEnabled	featuredItemEnabled	catalogNumber	qty	Another Worthless Spec	size	Worthless Spec	productUrl	biocompareUrl	cat_ids	cat_names
1234	Exiqon	1	491096	miRCURYâ¢ LNA Array microarray slides	0	None	208002A	24 slides	AC54BDB8-7123-4970-BDB2-113071A8271B	24 slides	EEFB5D5F-AD3C-40C8-940A-198FC0CC2B18	http://www.exiqon.com	http://www.biocompare.com/ProductDetails/491096/miRCURY-LNA-Array-microarray-slides.html	17153;	miRNA Microarrays;
1234	Exiqon	1	491097	miRCURYâ¢ LNA Array, Hy5â¢ labelling kit 	0	None	208030A	24 reactions	D19F3D48-6B94-45E5-B1DC-AEE3040EE10B	24 reactions	380F148F-A42D-4E28-901C-5ECFA4332976	http://www.exiqon.com	http://www.biocompare.com/ProductDetails/491097/miRCURY-LNA-Array-Hy5-labelling-kit.html	15945;	miRNA Probe Labeling Kits;
1234	Exiqon	1	491098	miRCURYâ¢ LNA Array, Hy3â¢ labelling kit 	0	None	208031A	24 reactions	290AE24F-C003-4785-816A-C6FB3E0BEC6F	24 reactions	BFD7B88B-3E0C-4309-97EB-D006067C158C	http://www.exiqon.com	http://www.biocompare.com/ProductDetails/491098/miRCURY-LNA-Array-Hy3-labelling-kit.html	15945;	miRNA Probe Labeling Kits;
1234	Exiqon	1	491099	miRCURYâ¢ LNA Array, Hy3â¢/Hy5â¢ labelling kit 	0	None	208032A	24 reactions	EB33FEDA-239F-42EF-99D7-DC79460E312D	24 reactions	13423AA2-2967-472D-8F26-9608D0A8AC92	http://www.exiqon.com	http://www.biocompare.com/ProductDetails/491099/miRCURY-LNA-Array-Hy3-Hy5-labelling-kit.html	15945;	miRNA Probe Labeling Kits;
1234	Exiqon	1	491100	Exiqon microRNA profiling services	0	None	microRNA  expression profiling service	None	217F22F8-65A7-40EE-854C-2CF06ADE42E5	None	09200310-7B03-4018-8A35-2213C3B4DDEA	http://www.exiqon.com/SEEEMS/2873.asp	http://www.biocompare.com/ProductDetails/491100/Exiqon-microRNA-profiling-services.html	18643;	microRNA Expression Profiling Services;
1234	Exiqon	1	491101	Custom LNA Oligonucleotide synthesis	0	None	Custom LNA Oligonucleotide synthesis	None	D4BFF09F-C60A-4B8E-8101-4764FE0E5122	None	F7D9AA10-381E-4AA7-AC3F-DCC9FC1B97C0	http://www.exiqon.com	http://www.biocompare.com/ProductDetails/491101/Custom-LNA-Oligonucleotide-synthesis.html	8797;	Custom Oligo Synthesis Services;
1234	Exiqon	1	492456	LNA mRNA ISH probes	0	None	None	None	11DA8FEE-0CA4-4CDE-8205-5BC49BBC4CB3		3A37FBE3-62E1-4C9F-BB84-962D92B4FEF9	http://www.exiqon.com	http://www.biocompare.com/ProductDetails/492456/LNA-mRNA-ISH-probes.html		
1234	Exiqon	1	492457	LNA-ISH Cytogenetics - Human centromere alpha satellite ISH probes	0	None	None	None	C4582358-C618-4BE8-9B08-A2D896E4693C		73AD4EE6-60D1-4D8D-B23F-1DBAF9085459	http://www.exiqon.com	http://www.biocompare.com/ProductDetails/492457/LNA-ISH-Cytogenetics-Human-centromere-alpha-satellite-ISH-probes.html	3722;	ISH Centromere Probes;
1234	Exiqon	1	492458	LNA-ISH â Cytogenetics Human telomere ISH probes	0	None	None	None	70B28D81-83E8-490F-916B-32F2DEDDA607		9A795FA4-245C-491E-B64E-B7BDCBF0CE24	http://www.exiqon.com	http://www.biocompare.com/ProductDetails/492458/LNA-ISH-Cytogenetics-Human-telomere-ISH-probes.html	4383;	ISH Probes (Misc.);
1234	Exiqon	1	492459	LNA-ISH â Cytogenetics Human satellite 2 repeat ISH probes	0	None	None	None	CEF6D303-AE75-497F-B0A5-537F86BA7B9A		BE91DA88-66D8-492D-83BF-DA4AD40AE94A	http://www.exiqon.com	http://www.biocompare.com/ProductDetails/492459/LNA-ISH-Cytogenetics-Human-satellite-2-repeat-ISH-probes.html	4383;	ISH Probes (Misc.);
